Loan Status,Number of Dependents,Education,Self Employed,Income per Annum,Loan Amount,Loan Term,Cibil Score,Residential Assets Value,Commercial Assets Value,Luxury Assets Value,Bank Asset Value
1,4,1,1,1200000,4800000,2,752,2800000,900000,3000000,600000
1,5,0,1,8500000,25800000,14,786,13900000,11000000,32400000,11300000
1,4,1,0,8700000,19800000,14,715,13500000,13400000,32000000,8500000
1,0,1,1,4700000,17700000,16,887,1300000,4900000,13200000,6700000
1,2,1,1,4800000,12900000,8,740,9300000,900000,11000000,3700000
1,2,1,0,9200000,34200000,2,456,12200000,11300000,25800000,5700000
1,0,0,1,2500000,6700000,16,569,4500000,3400000,6200000,1300000
1,1,0,0,4600000,15200000,4,593,13800000,3800000,11700000,3900000
1,2,0,1,3300000,11300000,6,647,5100000,6000000,12800000,4400000
1,2,1,1,4900000,12600000,2,767,1100000,7400000,13000000,3800000
1,4,0,0,5300000,10700000,12,821,15400000,10200000,17600000,2600000
1,0,1,0,8400000,24300000,4,785,11900000,10100000,26600000,8500000
1,3,1,0,3800000,11800000,4,694,0,500000,8300000,5100000
1,0,0,0,9900000,22300000,20,613,28400000,8900000,23600000,4900000
1,3,0,1,6000000,18700000,18,783,2800000,8500000,20300000,8800000
1,2,0,0,1700000,5300000,20,761,2500000,500000,3700000,1200000
1,5,0,1,7500000,15000000,14,661,12100000,5800000,29900000,4400000
1,1,1,1,8300000,17700000,10,673,23700000,5300000,28700000,4200000
1,3,1,0,4500000,16900000,18,748,8500000,7200000,15100000,6600000
1,3,1,0,4600000,10000000,4,702,6800000,1500000,16100000,4500000
1,4,0,0,4700000,10300000,12,710,7500000,7700000,16900000,6600000
1,0,0,1,3900000,9600000,10,783,9900000,2100000,10900000,3900000
1,0,1,0,8300000,31400000,18,558,13300000,2900000,25900000,6300000
1,4,1,1,4700000,13000000,6,552,5600000,8300000,11900000,2400000
1,2,1,1,6100000,15500000,8,758,8900000,4000000,13300000,7200000
1,3,0,1,300000,500000,6,876,300000,100000,1100000,300000
1,2,0,0,4300000,14500000,10,594,11400000,700000,14000000,5300000
1,3,0,0,7000000,18400000,18,837,2800000,7900000,15400000,5700000
1,0,0,1,4900000,16500000,4,600,11100000,2200000,12000000,6500000
1,0,0,1,7300000,22600000,12,851,3300000,3400000,24800000,5300000
1,4,0,1,9200000,28100000,12,760,23200000,9700000,22300000,12900000
1,0,0,0,800000,2400000,2,716,700000,1200000,3100000,400000
1,4,0,0,2900000,11200000,10,744,6600000,4000000,7300000,1600000
1,3,0,0,8100000,21600000,4,740,22400000,3700000,16900000,9900000
1,0,1,0,9300000,20300000,14,759,27000000,11600000,26500000,10900000
1,3,0,1,3100000,6300000,18,895,2300000,3400000,10500000,4200000
1,3,1,0,5500000,19800000,14,853,7300000,3000000,15500000,3100000
1,0,1,0,6600000,13700000,20,747,3600000,2400000,23900000,6000000
1,2,0,0,9900000,31600000,16,892,4200000,17500000,31400000,12700000
1,4,1,1,6600000,20500000,8,856,18800000,5400000,15100000,9400000
1,5,1,0,7900000,28600000,12,812,12100000,14400000,30000000,11700000
1,5,1,1,6800000,22600000,2,804,3500000,12500000,18200000,9900000
1,4,1,0,700000,1800000,8,874,1600000,1000000,1300000,300000
1,1,1,0,7900000,24000000,12,867,20500000,10000000,30700000,9400000
1,4,1,1,8800000,34200000,16,844,18700000,11000000,20700000,10700000
1,1,1,0,8200000,25600000,4,686,2000000,5900000,17300000,4400000
1,1,0,0,5700000,19100000,12,649,9400000,10200000,16400000,4500000
1,2,0,0,9000000,31000000,14,670,21300000,5400000,31100000,12900000
1,4,1,1,9800000,34100000,14,740,6500000,16900000,27100000,5100000
1,0,0,0,9500000,24400000,14,769,14400000,2400000,30800000,14200000
1,5,1,1,4400000,10600000,20,806,9700000,3600000,10800000,2500000
1,4,1,1,1400000,2900000,6,723,3800000,0,4700000,1600000
1,5,0,1,3200000,11800000,16,565,8100000,2700000,9200000,1800000
1,3,0,1,9300000,23500000,16,728,3500000,9900000,27300000,9800000
1,0,0,1,3900000,8600000,2,667,4300000,6600000,13500000,2000000
1,5,0,0,3200000,7400000,12,583,9400000,5500000,10600000,3600000
1,4,0,1,3700000,11900000,18,635,6100000,6400000,11200000,4700000
1,3,0,0,8400000,27200000,12,604,21400000,8800000,23700000,4700000
1,0,0,1,4200000,8900000,14,796,3000000,1600000,13300000,4800000
1,1,1,0,9700000,33900000,10,833,24600000,16200000,28300000,6600000
1,5,1,1,8100000,20300000,18,751,1600000,7900000,31700000,7400000
1,5,0,1,9400000,23200000,14,885,16900000,1200000,34900000,4700000
1,4,1,0,6500000,14500000,4,588,10300000,9500000,22800000,6400000
1,1,0,1,2600000,6600000,20,765,2100000,200000,5200000,1300000
1,2,1,1,7600000,22300000,12,555,2100000,13800000,17700000,7100000
1,1,1,1,6800000,27200000,2,702,4600000,2400000,27100000,6300000
1,1,1,1,4400000,12300000,6,583,2400000,7900000,17200000,6600000
1,1,0,0,8300000,29200000,6,877,13700000,9900000,31500000,9500000
1,5,0,1,2700000,8700000,20,687,2600000,1200000,9000000,1300000
1,0,1,0,6100000,23600000,20,856,3300000,5200000,17700000,6400000
1,5,0,1,7600000,15400000,14,576,2300000,2800000,24500000,4700000
1,2,0,0,7200000,17000000,10,856,18100000,12700000,15800000,6000000
1,0,1,1,2600000,8200000,8,722,3500000,4200000,7100000,3200000
1,4,1,1,6500000,20200000,12,653,18600000,1400000,23800000,6400000
1,0,1,0,300000,500000,2,885,200000,400000,700000,200000
1,3,1,0,8300000,17200000,8,870,4700000,8800000,18300000,10000000
1,2,0,0,1500000,4200000,16,771,2500000,800000,5700000,1100000
1,1,0,1,200000,500000,2,579,500000,100000,500000,100000
1,1,1,1,1000000,3700000,14,798,2000000,200000,3800000,1400000
1,0,0,1,8600000,23000000,14,678,18800000,16400000,22900000,12000000
1,5,1,1,2400000,8900000,2,745,1700000,2000000,9200000,2100000
1,1,1,0,2400000,8900000,8,835,2400000,1200000,5500000,1100000
1,5,0,1,6000000,12100000,20,848,13900000,4800000,18000000,3600000
1,5,0,0,7600000,16300000,18,872,5100000,1900000,20700000,5000000
1,3,0,0,8000000,20100000,10,608,9800000,15500000,26100000,5200000
1,0,1,1,5400000,19500000,16,758,2600000,2700000,18300000,6000000
1,0,0,1,1400000,3700000,4,841,3000000,1000000,4600000,1000000
1,0,0,1,800000,2600000,2,618,300000,1200000,2000000,500000
1,4,1,1,300000,1100000,4,457,700000,100000,1100000,400000
1,0,1,0,4100000,14400000,4,844,2700000,6000000,9900000,4200000
1,2,0,0,1500000,3800000,4,776,2800000,0,5300000,1400000
1,1,1,1,3300000,7500000,12,648,6400000,1700000,8700000,1600000
1,4,0,1,7900000,31400000,10,654,16500000,15200000,25400000,5000000
1,5,0,0,900000,2800000,16,808,2100000,900000,3100000,800000
1,1,0,0,7900000,29300000,2,771,17600000,12800000,20400000,4000000
1,5,1,1,4100000,10100000,4,792,4400000,6100000,8600000,4900000
1,3,0,0,9100000,27400000,18,652,8500000,7300000,31700000,6800000
1,2,1,1,1100000,3700000,2,806,2700000,800000,2900000,500000
1,4,0,0,1700000,4500000,12,821,3200000,1900000,4900000,1500000
1,5,1,1,9200000,28800000,20,618,14300000,10800000,33900000,10600000
1,2,0,1,8300000,20600000,12,729,22400000,9000000,31400000,8400000
1,5,0,1,5000000,10600000,6,839,12600000,8600000,19800000,3500000
1,5,0,1,4100000,9000000,6,581,6600000,1500000,11300000,3400000
1,1,0,0,2800000,6800000,18,596,7900000,400000,7300000,1500000
1,1,0,0,6600000,20700000,4,415,12800000,11900000,17700000,3900000
1,3,0,1,3200000,7200000,6,728,4800000,2000000,8000000,4600000
1,0,0,0,6300000,13300000,2,666,8800000,4000000,14200000,4900000
1,2,1,0,4700000,17700000,14,675,5800000,7200000,13100000,6500000
1,4,1,0,5600000,20300000,20,596,5100000,10900000,12700000,7900000
1,4,1,0,3400000,8300000,2,567,5700000,1900000,10200000,2700000
1,3,0,0,4500000,16100000,16,671,10500000,3600000,12400000,5800000
1,2,1,0,300000,800000,18,819,300000,300000,900000,400000
1,5,0,1,7600000,23000000,10,829,3100000,7300000,17600000,7300000
1,0,1,0,7100000,20700000,10,784,9500000,11400000,27900000,8600000
1,0,1,1,6400000,16900000,16,759,16200000,7100000,15200000,3100000
1,2,1,0,7100000,21400000,12,699,11400000,13400000,22600000,4800000
1,3,0,1,6600000,25200000,20,598,13100000,3600000,20700000,8600000
1,4,1,1,8800000,27100000,2,406,16300000,6200000,26100000,5800000
1,2,0,0,4800000,15800000,20,860,1700000,3300000,13400000,5100000
1,5,1,1,4400000,16500000,10,806,3500000,4400000,11200000,2800000
1,0,0,0,2000000,6900000,2,448,2700000,3800000,7100000,1600000
1,5,0,1,6600000,16000000,12,811,13100000,5000000,14700000,5000000
1,2,1,0,3300000,7900000,20,829,4800000,2100000,13200000,2600000
1,3,0,0,7400000,23400000,16,700,19300000,3000000,20700000,8900000
1,0,0,1,4500000,12400000,18,719,10300000,200000,9200000,3100000
1,1,1,0,800000,3000000,4,338,900000,1000000,2600000,400000
1,2,1,0,4000000,13000000,4,695,6400000,6900000,15400000,4300000
1,3,1,0,3500000,8500000,18,609,7300000,0,12700000,2500000
1,3,1,1,9700000,36000000,6,631,3500000,5500000,28500000,7500000
1,1,1,1,4600000,13500000,20,837,5600000,7700000,11900000,2500000
1,4,1,0,3800000,10400000,10,833,7500000,2500000,14100000,4200000
1,4,0,1,4200000,9600000,20,863,7400000,900000,9100000,3400000
1,2,1,0,2500000,8700000,4,684,0,600000,9700000,2600000
1,1,0,0,5300000,11500000,8,753,10000000,4200000,14400000,3000000
1,4,0,0,6700000,18800000,2,749,15600000,7900000,19900000,8600000
1,1,0,1,4600000,10100000,4,618,2200000,100000,12900000,4300000
1,4,1,1,900000,2500000,4,583,1300000,800000,1800000,1100000
1,0,1,0,5100000,19900000,18,655,4400000,0,17100000,7100000
1,3,1,1,4100000,14700000,6,679,6600000,3700000,10500000,5600000
1,2,1,1,3600000,11500000,8,590,1600000,5200000,10900000,3000000
1,0,1,0,4900000,16400000,2,383,3300000,3500000,15000000,5800000
1,2,1,0,7000000,19800000,10,563,3900000,9400000,22800000,8000000
1,3,1,1,6700000,13400000,14,782,4900000,4000000,25800000,9600000
1,1,0,1,800000,2200000,4,852,900000,200000,2200000,1000000
1,5,0,0,7600000,27800000,2,753,18400000,12200000,16900000,8000000
1,2,0,1,4900000,13800000,2,586,9900000,1400000,9900000,7000000
1,3,0,0,7200000,20800000,16,560,2100000,10700000,21100000,3600000
1,2,1,1,9200000,25300000,4,827,25900000,15900000,19300000,11000000
1,3,0,1,8100000,23300000,20,657,15700000,2900000,28100000,6200000
1,0,1,1,4200000,13600000,4,834,8700000,3400000,12000000,3100000
1,2,1,1,5600000,21000000,18,883,9800000,1600000,20900000,6000000
1,0,0,1,3600000,9900000,12,641,10300000,2400000,9100000,2700000
1,1,1,1,7700000,16900000,6,621,22600000,7900000,27400000,10200000
1,0,1,1,7800000,23300000,10,587,12500000,9300000,27500000,9700000
1,5,0,1,2300000,4700000,18,592,1600000,3900000,6200000,2800000
1,2,0,1,3800000,11400000,16,666,9000000,2400000,8000000,3800000
1,2,0,1,7200000,21900000,12,640,0,11400000,14600000,3800000
1,4,1,0,4500000,15300000,10,843,13200000,6900000,10800000,2200000
1,1,0,1,9900000,30900000,20,559,12100000,6100000,38600000,12100000
1,0,0,1,700000,2000000,18,650,400000,1300000,2800000,500000
1,5,0,1,5400000,16700000,2,354,1100000,4500000,19300000,5200000
1,0,1,0,3000000,8100000,6,683,3200000,4900000,10200000,3200000
1,4,1,1,5100000,15700000,6,867,11200000,8300000,19200000,3600000
1,5,1,0,1400000,4100000,14,880,3700000,1800000,2800000,2100000
1,2,1,1,6700000,25500000,10,673,11100000,8600000,25100000,5000000
1,3,1,1,7800000,19600000,4,767,18100000,10500000,20500000,7700000
1,3,0,0,5400000,15800000,18,760,12700000,2300000,16400000,7200000
1,0,0,0,500000,1900000,2,857,1100000,500000,1800000,300000
1,1,1,0,8600000,26700000,10,735,11800000,9100000,20700000,11200000
1,3,1,0,2500000,9300000,4,810,2700000,3300000,9400000,3700000
1,4,0,0,3000000,7200000,2,680,900000,3400000,9600000,1700000
1,5,0,1,7000000,26900000,4,889,1400000,4200000,22400000,7400000
1,1,0,1,400000,1500000,16,688,400000,300000,1200000,200000
1,3,1,0,3300000,11100000,2,660,6500000,3700000,12300000,4500000
1,4,0,1,9400000,20000000,12,817,3600000,1600000,34400000,8000000
1,2,0,0,6100000,15300000,2,799,7100000,5500000,17800000,5300000
1,1,1,1,7500000,21400000,20,655,13000000,10300000,28100000,8100000
1,3,0,0,8500000,30800000,14,745,11000000,8200000,19400000,7200000
1,0,1,0,4300000,16900000,8,884,6500000,5400000,12000000,3700000
1,5,0,0,9300000,22000000,4,822,20900000,10000000,24200000,12100000
1,4,0,0,6000000,18700000,2,623,4300000,4000000,19100000,5700000
1,5,0,1,7400000,16200000,2,778,17000000,2700000,19400000,9200000
1,1,0,1,1100000,3800000,8,779,600000,1800000,4000000,1600000
1,1,1,1,6600000,20700000,4,594,4800000,200000,26400000,8900000
1,3,1,0,8200000,28300000,2,530,15000000,10500000,20200000,12100000
1,3,1,1,3300000,10400000,12,816,7100000,6300000,11800000,4900000
1,1,1,0,7000000,21000000,20,554,16900000,6600000,14600000,5600000
1,1,0,1,5300000,12000000,10,852,400000,10400000,18900000,5000000
1,2,1,0,4000000,9200000,16,784,3200000,600000,13000000,4900000
1,3,1,0,8000000,18600000,20,565,1600000,8600000,22500000,9400000
1,4,0,0,2400000,6000000,6,712,6800000,2200000,6000000,1200000
1,4,0,0,8600000,22600000,14,729,300000,16200000,20500000,11900000
1,0,1,0,7400000,24900000,20,648,7100000,7900000,23300000,6200000
1,5,0,1,9200000,36300000,2,655,3000000,1200000,32200000,8700000
1,4,0,0,6100000,20900000,4,662,10200000,7000000,23300000,4100000
1,2,1,1,8800000,30800000,20,820,700000,4800000,25900000,12700000
1,1,1,0,600000,1200000,10,561,900000,300000,1400000,600000
1,4,1,1,6900000,13800000,16,715,2100000,6100000,20900000,8200000
1,3,0,1,8500000,24900000,18,749,9600000,1200000,31700000,10100000
1,4,0,0,8600000,17400000,2,787,11700000,10600000,18400000,10600000
1,3,1,0,6300000,13900000,18,748,17700000,8800000,21700000,8600000
1,0,0,1,1700000,5400000,8,682,2400000,1000000,3900000,2100000
1,2,0,0,3200000,8600000,18,638,1000000,4900000,8600000,3500000
1,1,0,1,2000000,6600000,10,873,1400000,200000,6300000,2400000
1,4,1,1,8400000,19700000,8,796,17900000,9200000,20200000,7700000
1,4,1,0,7100000,27200000,16,824,2400000,8000000,22400000,3900000
1,0,0,1,5000000,14900000,12,575,12800000,1500000,12300000,6600000
1,0,0,1,4500000,16900000,8,773,6300000,6800000,14000000,6000000
1,2,0,1,5100000,19700000,2,733,0,4500000,12900000,6200000
1,1,0,0,7200000,15000000,10,677,10600000,3900000,24500000,4100000
1,3,1,1,7500000,25300000,12,767,13200000,10800000,19400000,9600000
1,3,1,1,6400000,21000000,2,813,3900000,10900000,20500000,4400000
1,4,1,0,7000000,25700000,20,597,19900000,13500000,27500000,10100000
1,4,0,1,9000000,31100000,8,896,7100000,4400000,23400000,13100000
1,2,0,1,4400000,13900000,6,810,13200000,4200000,15000000,5200000
1,1,1,0,9800000,26900000,18,792,15900000,14100000,25200000,11900000
1,4,0,0,600000,1600000,6,784,300000,100000,1900000,500000
1,1,1,0,8300000,24900000,10,642,11500000,15400000,21600000,5800000
1,1,0,0,8600000,25900000,2,606,3700000,14900000,32700000,12200000
1,5,0,1,6700000,17600000,14,843,12700000,200000,19500000,5600000
1,0,1,0,2700000,7400000,10,778,6800000,800000,5600000,2800000
1,0,0,0,6600000,25600000,8,718,12600000,12200000,21700000,9000000
1,5,1,1,300000,700000,10,586,0,400000,1000000,100000
1,2,1,0,2200000,7000000,6,777,6100000,400000,4400000,3300000
1,4,1,0,7200000,23100000,12,632,4600000,8500000,19400000,4400000
1,2,1,1,1900000,6500000,16,887,2000000,1200000,4500000,1700000
1,1,1,0,2100000,6300000,16,882,3900000,2200000,7700000,2900000
1,1,0,1,3900000,8700000,8,817,900000,2500000,10700000,2100000
1,5,0,1,200000,300000,10,704,500000,100000,800000,200000
1,1,0,1,1900000,4500000,12,742,1200000,2000000,4400000,1200000
1,0,0,1,3200000,11600000,4,393,4700000,300000,8000000,3100000
1,0,0,0,1100000,4300000,18,828,700000,800000,2900000,900000
1,5,1,1,8000000,21500000,12,779,2600000,15100000,29800000,10400000
1,4,1,1,6100000,21700000,6,860,13900000,900000,14100000,5600000
1,5,1,0,3200000,10600000,2,432,6500000,3700000,11200000,3700000
1,0,0,1,1200000,3200000,2,678,1500000,1000000,3400000,900000
1,3,1,0,7900000,27000000,6,601,17700000,7800000,27600000,11500000
1,3,1,1,7700000,23100000,8,807,2900000,9800000,20400000,7000000
1,2,0,0,4400000,16500000,16,879,7800000,7500000,10300000,5400000
1,1,0,0,3100000,11200000,18,665,2000000,5400000,12000000,2500000
1,5,0,1,2600000,9300000,16,697,5100000,1200000,7700000,3700000
1,4,1,0,5500000,21700000,14,867,5000000,8700000,15200000,3100000
1,2,1,0,8200000,22500000,18,857,13400000,14300000,28400000,8400000
1,1,1,1,8000000,30600000,10,720,23700000,8500000,24900000,9700000
1,5,1,1,1300000,2900000,12,669,400000,1700000,3900000,1800000
1,1,1,0,7000000,27100000,6,591,6700000,12200000,21500000,4900000
1,3,1,0,8000000,26200000,16,890,15800000,4300000,25000000,4000000
1,4,0,0,8100000,28000000,8,663,8800000,11300000,26000000,5500000
1,1,1,0,9100000,26200000,8,727,20800000,7100000,27800000,8900000
1,3,1,1,3000000,8300000,4,685,2900000,5400000,11300000,3800000
1,0,0,0,9800000,29400000,20,618,1200000,14600000,33800000,8300000
1,2,1,0,5200000,15400000,8,658,1200000,7500000,12800000,3200000
1,3,1,0,7600000,28700000,18,781,21300000,12400000,29600000,8000000
1,3,0,0,9200000,35500000,2,715,11100000,11800000,19800000,11700000
1,2,1,0,4500000,16600000,20,704,6400000,4200000,16900000,2400000
1,3,0,0,6600000,18800000,12,834,18800000,9300000,13700000,4800000
1,4,0,0,8900000,34900000,14,694,15400000,2800000,20600000,9100000
1,5,0,0,6400000,22300000,12,776,500000,9100000,24100000,5800000
1,3,1,1,300000,1000000,8,641,700000,200000,1100000,200000
1,5,0,0,4100000,12300000,6,582,10900000,6100000,14100000,3500000
1,2,1,0,8100000,20800000,18,778,4100000,15500000,16700000,10600000
1,4,1,0,9900000,28400000,10,763,23700000,12700000,35800000,5800000
1,0,0,0,4800000,19000000,12,650,7000000,1000000,15600000,4800000
1,0,1,1,2900000,9700000,2,820,6700000,1600000,9100000,3900000
1,1,0,1,3500000,13500000,12,824,8400000,3900000,11600000,4100000
1,1,0,1,4900000,12600000,4,718,11800000,7300000,11800000,3800000
1,5,1,0,7300000,26200000,10,751,1400000,12200000,26700000,10400000
1,2,1,0,1400000,4700000,4,355,2100000,600000,4400000,1400000
1,1,0,1,2800000,5900000,20,728,1000000,3200000,10300000,1400000
1,3,1,1,9100000,30100000,14,564,26600000,7300000,22700000,8200000
1,0,0,1,6800000,15300000,14,699,19900000,2600000,13900000,8300000
1,0,0,1,5000000,17000000,6,624,6700000,6200000,15400000,5900000
1,0,1,1,4400000,16800000,14,795,8700000,8700000,12600000,3400000
1,5,0,1,8400000,18600000,20,703,2500000,7100000,28800000,9500000
1,4,1,1,4800000,9900000,14,779,5200000,9300000,18600000,2900000
1,5,1,1,2300000,6700000,16,612,6700000,3300000,8800000,2000000
1,0,0,1,8000000,30400000,2,776,16600000,1400000,29100000,7800000
1,1,1,1,2600000,8600000,6,730,800000,2900000,6000000,3100000
1,3,0,0,200000,800000,20,730,0,300000,400000,300000
1,4,0,0,3300000,11800000,2,847,7800000,2400000,12100000,3000000
1,1,0,0,7300000,23700000,16,852,9400000,6800000,22600000,8500000
1,2,1,1,4300000,15200000,12,552,3400000,2100000,12700000,4800000
1,3,0,0,2600000,8100000,2,421,4200000,3100000,6200000,2500000
1,5,1,0,2900000,9800000,12,588,5900000,2300000,6800000,2900000
1,2,1,1,900000,3500000,6,763,2300000,300000,2000000,600000
1,3,0,1,4900000,17500000,20,823,12600000,8700000,14300000,4800000
1,0,1,0,7700000,24800000,10,642,16800000,10700000,27400000,4500000
1,1,1,0,4700000,16800000,12,647,10400000,8300000,10600000,3400000
1,5,0,0,3000000,8900000,20,886,2600000,1000000,10600000,2800000
1,4,0,1,7800000,26800000,2,474,8900000,11200000,18400000,5600000
1,0,0,0,9000000,35100000,6,898,500000,16200000,20700000,9100000
1,4,1,1,4700000,9500000,18,876,11800000,6600000,18000000,4100000
1,2,1,0,4600000,17500000,20,597,11400000,6100000,14100000,4100000
1,3,0,1,6100000,22800000,18,640,16800000,7300000,19600000,6000000
1,3,1,0,5600000,13400000,6,865,14900000,9700000,12300000,6000000
1,4,1,0,7800000,28600000,2,703,500000,12400000,29500000,10500000
1,2,1,1,4500000,12600000,2,568,6900000,3900000,17800000,2900000
1,4,0,0,900000,2600000,2,602,600000,800000,3200000,1000000
1,3,1,1,1100000,3800000,20,814,1400000,1500000,3200000,1100000
1,4,0,0,6400000,24900000,2,640,10000000,5700000,18700000,6300000
1,2,1,0,4600000,15000000,4,817,7200000,2400000,13000000,6600000
1,5,0,0,6800000,20100000,14,839,1900000,600000,15600000,7500000
1,5,1,0,7100000,27000000,20,592,5100000,9600000,20200000,7600000
1,5,0,1,5800000,12400000,6,847,5100000,9000000,14100000,7600000
1,0,1,1,8600000,29400000,16,643,1000000,14100000,33000000,12300000
1,0,1,1,3500000,10600000,4,389,8300000,4800000,9100000,2500000
1,5,1,1,5200000,12700000,16,718,11700000,100000,18100000,7200000
1,5,0,0,3200000,7400000,2,838,2200000,2900000,10200000,3600000
1,3,0,1,7500000,21600000,14,678,8800000,12100000,20100000,11200000
1,2,0,1,1500000,4500000,14,826,3200000,1700000,4600000,1600000
1,0,0,1,7900000,26300000,8,666,4600000,9200000,18400000,11800000
1,1,1,1,2100000,4300000,20,896,100000,2300000,7500000,2300000
1,2,0,1,3700000,13900000,2,405,5900000,3200000,9100000,5500000
1,5,1,0,6500000,24800000,8,779,7000000,9600000,15700000,8800000
1,2,0,0,5000000,12400000,8,709,11300000,6800000,13300000,4200000
1,3,1,1,4100000,14600000,16,760,4700000,6600000,14900000,3000000
1,2,0,0,7200000,16800000,6,796,6600000,6100000,14400000,9800000
1,1,1,0,2000000,5000000,6,876,500000,2900000,5800000,1500000
1,3,0,0,2000000,4700000,14,673,800000,3400000,5900000,1500000
1,1,1,1,5100000,11500000,4,747,5000000,8900000,14100000,7000000
1,1,0,0,6000000,13600000,12,589,9000000,300000,12600000,7100000
1,3,0,1,900000,2300000,12,900,1300000,0,3300000,1100000
1,1,1,1,7500000,25000000,18,628,3500000,2200000,21700000,4700000
1,2,1,0,6400000,25000000,12,667,13500000,5500000,25500000,5400000
1,2,1,1,8700000,26400000,2,778,8500000,2400000,28800000,10300000
1,4,1,1,7300000,17200000,18,831,18500000,4300000,23000000,5200000
1,5,1,0,7400000,27100000,4,320,19800000,14600000,25200000,9400000
1,2,1,0,2700000,9300000,16,656,7700000,2500000,6400000,3600000
1,3,1,0,3400000,8900000,6,896,4200000,4800000,10200000,4200000
1,3,0,1,2100000,7400000,4,320,3300000,2700000,6300000,2200000
1,2,0,0,3100000,10500000,10,751,5500000,5900000,9000000,1600000
1,5,0,0,4700000,17400000,2,523,10600000,7000000,10900000,5200000
1,5,1,0,3100000,10500000,6,584,7700000,2100000,10900000,2900000
1,2,0,0,5700000,20400000,2,630,3000000,3100000,22600000,2900000
1,0,0,1,6600000,18500000,16,802,14600000,1100000,21800000,9700000
1,1,0,1,800000,2800000,16,726,2000000,1300000,3100000,1200000
1,1,1,0,6600000,18500000,8,712,2300000,3200000,24400000,7600000
1,3,1,0,3900000,10700000,6,790,10600000,1900000,12500000,2700000
1,3,1,0,2000000,4200000,6,831,1300000,1700000,6900000,1200000
1,2,1,1,9100000,20900000,20,632,4200000,400000,30000000,13200000
1,3,0,1,3200000,11100000,6,708,8900000,5700000,8100000,1500000
1,2,0,0,1700000,4200000,14,829,200000,1600000,4600000,1600000
1,1,0,0,2600000,8100000,12,854,4500000,5100000,6300000,2500000
1,3,0,1,2700000,6700000,14,899,2400000,4200000,6000000,2000000
1,0,0,1,3600000,13400000,6,589,3600000,0,11200000,4000000
1,4,1,1,7200000,26000000,6,571,4700000,0,22600000,4200000
1,2,0,1,2500000,6400000,6,708,6900000,200000,9900000,3500000
1,3,1,1,9200000,33500000,8,564,20800000,15200000,29800000,11400000
1,3,0,0,9000000,19000000,8,693,18300000,4500000,29600000,7200000
1,4,0,1,5900000,15000000,14,626,16400000,4600000,17600000,8200000
1,2,0,1,3200000,12500000,8,849,400000,5300000,10400000,4400000
1,0,0,1,4600000,15100000,2,417,5600000,3900000,11800000,6600000
1,5,0,1,1300000,3100000,16,826,200000,1700000,5100000,1400000
1,0,0,0,1800000,4200000,6,836,1300000,1900000,6800000,2000000
1,2,0,1,5700000,20500000,20,581,15200000,7800000,11400000,8500000
1,4,1,0,300000,1100000,4,359,100000,0,1000000,200000
1,5,1,0,9300000,34000000,6,742,4200000,600000,32800000,8200000
1,1,1,1,3500000,8100000,10,626,7100000,5500000,7200000,2900000
1,0,0,1,8200000,28800000,4,619,9000000,1100000,23000000,6300000
1,2,0,1,7500000,17900000,20,734,9100000,5500000,23000000,4900000
1,5,0,1,3900000,8300000,18,600,3900000,600000,10400000,5600000
1,5,0,1,1700000,5200000,16,820,1700000,1200000,4000000,1000000
1,4,1,0,5700000,21900000,2,871,3200000,1700000,14400000,6100000
1,1,1,0,9800000,37900000,4,816,21800000,12200000,26100000,8500000
1,5,1,0,9000000,32800000,4,773,10600000,4100000,18900000,11500000
1,3,0,0,800000,3000000,14,576,1200000,1300000,2600000,400000
1,1,1,0,1600000,4500000,14,673,1900000,2700000,3700000,1300000
1,0,1,1,9800000,34100000,20,760,21500000,9400000,33400000,13600000
1,5,0,1,2900000,7500000,12,678,3400000,3000000,10900000,3700000
1,4,0,1,3900000,12000000,14,893,6000000,4700000,12900000,5200000
1,0,1,1,3300000,9000000,18,754,6100000,3900000,6900000,4700000
1,3,1,1,700000,2200000,8,617,1600000,400000,2400000,900000
1,3,0,1,8400000,29500000,20,661,14600000,3400000,28900000,10900000
1,0,0,1,1900000,6300000,16,811,1100000,100000,5100000,1900000
1,0,0,0,3900000,14600000,2,730,9200000,4000000,14600000,5400000
1,5,0,0,7400000,18000000,2,792,5300000,9400000,19900000,5300000
1,5,0,1,5900000,16000000,6,798,15900000,5000000,12300000,3100000
1,2,0,1,6700000,23100000,4,304,14400000,7100000,24300000,10000000
1,5,0,0,5800000,17500000,10,719,5800000,1900000,12400000,3100000
1,0,1,1,5900000,22700000,18,855,13400000,6300000,14500000,4000000
1,4,0,0,6000000,15800000,18,593,6800000,4800000,13200000,6400000
1,0,1,1,7100000,19300000,6,783,3900000,4800000,21800000,5000000
1,5,1,1,1100000,3900000,2,538,400000,1300000,4300000,1600000
1,4,0,1,2200000,8600000,2,461,1400000,3000000,4700000,2100000
1,4,0,1,5500000,20000000,8,666,3800000,4700000,18000000,7900000
1,3,0,1,4400000,16300000,20,561,5500000,8000000,12000000,4000000
1,4,0,1,6100000,12500000,14,862,11300000,1500000,21900000,6800000
1,3,0,0,8100000,22300000,10,686,20400000,8700000,19200000,6200000
1,4,1,1,7000000,19600000,8,708,17600000,2600000,24300000,4500000
1,4,0,0,5600000,14800000,20,656,9600000,9200000,11600000,6500000
1,4,1,0,1800000,7000000,14,743,2600000,1000000,4500000,1500000
